,Country,ISO_A3,Stage,Status,Emerging,Controlling,Winning
28,Bolivia,BOL,1,Emerging,90.12148380279541,23.737958073616028,2.0106732845306396
29,Bosnia and Herzegovina,BIH,1,Emerging,54.83076572418213,47.35431969165802,8.333519101142883
30,Botswana,BWA,1,Emerging,83.70527029037476,26.57390832901001,3.7549585103988647
31,Brazil,BRA,1,Emerging,84.98363494873047,28.38025689125061,2.819705009460449
32,Brunei,BRN,3,Winning,0.4314213991165161,15.020152926445007,94.19370889663696
33,Bulgaria,BGR,1,Emerging,70.60660719871521,38.484299182891846,5.340638756752014
34,Burkina Faso,BFA,2,Controlling,7.861468195915222,46.29051685333252,46.126991510391235
35,Burma,MMR,2,Controlling,20.106667280197144,41.59263372421265,28.66290807723999
36,Burundi,BDI,1,Emerging,39.729148149490356,28.770893812179565,17.05384850502014
37,Cabo Verde,CPV,1,Emerging,87.51914501190186,24.15648102760315,2.639204263687134
38,Cambodia,KHM,3,Winning,0.1501619815826416,7.91589617729187,97.87343740463257
39,Cameroon,CMR,1,Emerging,77.65868902206421,34.01453495025635,4.35258150100708
40,Alberta (Canada),,2,Controlling,13.647869229316711,47.39549160003662,34.489792585372925
41,British Columbia (Canada),,2,Controlling,12.111550569534302,46.992453932762146,37.2534304857254
42,Diamond Princess (Canada),,3,Winning,0.00030994415283203125,1.3215303421020508,99.9677062034607
43,Grand Princess (Canada),,3,Winning,0.0193864107131958,2.9234111309051514,99.56934452056885
44,Manitoba (Canada),,3,Winning,0.7441729307174683,17.862439155578613,91.19288921356201
45,New Brunswick (Canada),,3,Winning,11.485463380813599,27.48894691467285,50.70364475250244
46,Newfoundland and Labrador (Canada),,3,Winning,0.1887202262878418,9.927833080291748,97.2245454788208
47,Northwest Territories (Canada),,3,Winning,0.09068548679351807,6.155344843864441,98.51007461547852
48,Nova Scotia (Canada),,3,Winning,6.239831447601318,44.76948082447052,52.11656093597412
49,Ontario (Canada),,2,Controlling,35.75690984725952,51.622211933135986,13.736993074417114
50,Prince Edward Island (Canada),,3,Winning,0.12867450714111328,8.056163787841797,98.01889657974243
51,Quebec (Canada),,2,Controlling,17.15191900730133,52.50720977783203,26.97683274745941
52,Saskatchewan (Canada),,3,Winning,9.239217638969421,42.927250266075134,45.97146809101105
53,Yukon (Canada),,3,Winning,0.47065913677215576,15.052253007888794,93.66040229797363
54,Canada,CAN,2,Controlling,25.211942195892334,53.79701256752014,19.27568018436432
55,Central African Republic,CAF,1,Emerging,90.11030197143555,20.346859097480774,2.1522551774978638
56,Chad,TCD,3,Winning,4.866206645965576,37.16374635696411,61.457812786102295
57,Chile,CHL,1,Emerging,88.35835456848145,25.8980929851532,2.280256152153015
58,Anhui (China),,3,Winning,0.0,0.00011026859283447266,100.0
59,Beijing (China),,3,Winning,8.940696716308594e-06,0.025197863578796387,99.99921321868896
60,Chongqing (China),,3,Winning,0.0,0.00011920928955078125,100.0
61,Fujian (China),,3,Winning,0.0,0.001183152198791504,99.99998807907104
62,Gansu (China),,3,Winning,0.0,0.0051081180572509766,99.99995231628418
63,Guangdong (China),,3,Winning,0.0,0.0010251998901367188,99.99999403953552
64,Guangxi (China),,3,Winning,0.0,0.00011920928955078125,100.0
65,Guizhou (China),,3,Winning,0.0,0.00011920928955078125,100.0
66,Hainan (China),,3,Winning,0.0,0.00013709068298339844,100.0
67,Hebei (China),,3,Winning,0.0,0.0002086162567138672,100.0
68,Heilongjiang (China),,3,Winning,1.1920928955078125e-05,0.06843209266662598,99.99827146530151
69,Henan (China),,3,Winning,0.0,0.00011026859283447266,100.0
70,Hong Kong (China),HKG,3,Winning,0.7012009620666504,17.736351490020752,91.44893884658813
71,Hubei (China),,3,Winning,0.0,0.0001341104507446289,100.0
72,Hunan (China),,3,Winning,0.0,0.0001043081283569336,100.0
73,Inner Mongolia (China),,3,Winning,0.0014990568161010742,0.8443236351013184,99.93460178375244
74,Jiangsu (China),,3,Winning,0.0,0.00016391277313232422,100.0
75,Jiangxi (China),,3,Winning,0.0,0.0001043081283569336,100.0
76,Jilin (China),,3,Winning,0.0,0.020295381546020508,99.99967813491821
77,Liaoning (China),,3,Winning,0.0,0.0013023614883422852,99.99997615814209
78,Macau (China),MAC,3,Winning,0.01531839370727539,2.7410298585891724,99.64038729667664
79,Ningxia (China),,3,Winning,0.0,0.00012814998626708984,100.0
80,Qinghai (China),,3,Winning,0.0,0.0001043081283569336,100.0
81,Shaanxi (China),,3,Winning,0.0,0.001868605613708496,99.99998211860657
82,Shandong (China),,3,Winning,0.0,0.00019371509552001953,100.0
83,Shanghai (China),,3,Winning,1.7881393432617188e-05,0.09170770645141602,99.99701976776123
84,Shanxi (China),,3,Winning,0.0,0.007936358451843262,99.99991655349731
85,Sichuan (China),,3,Winning,0.0,0.00032782554626464844,100.0
86,Tianjin (China),,3,Winning,0.0,0.006026029586791992,99.99993443489075
87,Tibet (China),,3,Winning,0.0,0.0001043081283569336,100.0
88,Xinjiang (China),,3,Winning,0.0,0.0001043081283569336,100.0
89,Yunnan (China),,3,Winning,0.0,0.00023543834686279297,100.0
90,Zhejiang (China),,3,Winning,0.0,0.00019669532775878906,100.0
91,China,CHN,3,Winning,0.0,0.00021457672119140625,100.0
92,Colombia,COL,1,Emerging,89.27996754646301,25.947433710098267,2.1481364965438843
93,Comoros,COM,3,Winning,22.925180196762085,18.332791328430176,39.95877802371979
94,Congo (Brazzaville),COG,1,Emerging,79.3351411819458,38.419997692108154,3.7608176469802856
95,Congo (Kinshasa),COD,1,Emerging,76.77152156829834,34.27090048789978,4.156395792961121
96,Costa Rica,CRI,1,Emerging,84.65169668197632,26.481670141220093,3.184068202972412
97,Cote d'Ivoire,CIV,1,Emerging,91.22153520584106,22.40002751350403,1.8221169710159302
98,Croatia,HRV,3,Winning,4.711410403251648,40.78350067138672,59.901970624923706
99,Cuba,CUB,2,Controlling,22.217929363250732,51.562923192977905,22.435712814331055
100,Cyprus,CYP,2,Controlling,9.228834509849548,46.04935348033905,43.34676265716553
101,Czechia,CZE,2,Controlling,15.376639366149902,47.287192940711975,31.920993328094482
102,Faroe Islands (Denmark),FRO,3,Winning,0.1719444990158081,9.364259243011475,97.45829105377197
103,Greenland (Denmark),GRL,3,Winning,0.20993947982788086,10.324233770370483,96.94260358810425
104,Denmark,DNK,2,Controlling,15.371757745742798,51.68944001197815,29.61614727973938
105,Diamond Princess,,3,Winning,0.0,0.00011324882507324219,100.0
106,Djibouti,DJI,2,Controlling,15.70955514907837,38.18482458591461,35.59800088405609
107,Dominica,DMA,3,Winning,0.07082819938659668,5.844491720199585,98.80281686782837
108,Dominican Republic,DOM,1,Emerging,71.64487838745117,39.51103687286377,4.908037185668945
109,Ecuador,ECU,2,Controlling,30.105578899383545,42.02025830745697,20.178014039993286
110,Egypt,EGY,1,Emerging,89.12762403488159,24.94754195213318,2.1626025438308716
111,El Salvador,SLV,1,Emerging,81.71740770339966,33.111852407455444,3.288090229034424
112,Equatorial Guinea,GNQ,3,Winning,4.785639047622681,40.18338918685913,58.96144509315491
113,Eritrea,ERI,1,Emerging,83.55822563171387,24.375107884407043,6.618964672088623
114,Estonia,EST,2,Controlling,10.422158241271973,45.287737250328064,40.884533524513245
115,Eswatini,SWZ,1,Emerging,88.1479024887085,21.803051233291626,2.790731191635132
116,Ethiopia,ETH,1,Emerging,89.88272547721863,18.919774889945984,2.6626497507095337
117,Fiji,FJI,3,Winning,0.6047248840332031,17.568233609199524,92.15527772903442
118,Finland,FIN,2,Controlling,18.666788935661316,54.908591508865356,24.321573972702026
119,French Guiana (France),GUF,1,Emerging,89.14052248001099,19.466587901115417,3.087744116783142
120,French Polynesia (France),PYF,3,Winning,1.1289030313491821,23.6772358417511,86.48031949996948
121,Guadeloupe (France),GLP,3,Winning,1.8944621086120605,23.979544639587402,82.22569227218628
122,Martinique (France),MTQ,3,Winning,2.314707636833191,31.472545862197876,76.18064284324646
123,Mayotte (France),MYT,2,Controlling,41.44645035266876,47.668009996414185,12.290877103805542
124,New Caledonia (France),NCL,3,Winning,0.0993490219116211,5.55817186832428,98.58404397964478
125,Reunion (France),REU,3,Winning,2.0854175090789795,26.319855451583862,80.19229769706726
126,Saint Barthelemy (France),BLM,3,Winning,0.014275312423706055,2.4999648332595825,99.65864419937134
127,Saint Pierre and Miquelon (France),SPM,3,Winning,0.0022172927856445312,0.891721248626709,99.91164207458496
128,St Martin (France),MAF,3,Winning,2.852308750152588,32.192790508270264,73.48705530166626
129,France,FRA,3,Winning,6.690627336502075,43.6677485704422,51.537877321243286
130,Gabon,GAB,1,Emerging,72.8489875793457,37.89799213409424,5.484038591384888
131,Gambia,GMB,2,Controlling,24.127572774887085,42.18761324882507,25.762468576431274
132,Georgia,GEO,2,Controlling,36.06729209423065,52.47342586517334,13.922873139381409
133,Germany,DEU,3,Winning,7.278820872306824,44.556066393852234,49.09662306308746
134,Ghana,GHA,1,Emerging,80.24297952651978,34.20179486274719,3.510168194770813
135,Greece,GRC,2,Controlling,16.76754355430603,48.70373010635376,29.329800605773926
136,Grenada,GRD,3,Winning,0.8295804262161255,20.426833629608154,89.62361812591553
137,Guatemala,GTM,1,Emerging,91.35231971740723,21.25122845172882,1.8035888671875
138,Guinea,GIN,1,Emerging,48.65655601024628,48.12862277030945,9.682834148406982
139,Guinea-Bissau,GNB,3,Winning,9.857121109962463,34.91624891757965,49.66556429862976
140,Guyana,GUY,2,Controlling,15.793311595916748,50.72163939476013,29.43534255027771
141,Haiti,HTI,1,Emerging,89.57765102386475,20.718181133270264,2.3075520992279053
142,Holy See,VAT,3,Winning,1.6183078289031982,27.345335483551025,81.777822971344
143,Honduras,HND,1,Emerging,90.3335690498352,24.000993371009827,1.9784390926361084
144,Hungary,HUN,2,Controlling,16.98569655418396,53.263163566589355,26.83466672897339
145,Iceland,ISL,3,Winning,3.039884567260742,35.33778786659241,70.48198580741882
146,India,IND,1,Emerging,88.06209564208984,26.086795330047607,2.324184775352478
147,Indonesia,IDN,1,Emerging,80.58203458786011,33.75125229358673,3.455224633216858
148,Iran,IRN,1,Emerging,48.8457053899765,46.82864844799042,9.91356372833252
149,Iraq,IRQ,1,Emerging,89.53232765197754,18.186917901039124,2.8763949871063232
150,Ireland,IRL,2,Controlling,8.007606863975525,47.47312068939209,45.384058356285095
151,Israel,ISR,2,Controlling,14.995664358139038,40.9287691116333,36.05655133724213
152,Italy,ITA,2,Controlling,12.603548169136047,52.25316882133484,33.18944871425629
153,Jamaica,JAM,3,Winning,9.743466973304749,43.61370801925659,43.88870596885681
154,Japan,JPN,3,Winning,8.814048767089844,44.9591338634491,45.125603675842285
155,Jordan,JOR,1,Emerging,60.24247407913208,36.31102442741394,8.702942728996277
156,Kazakhstan,KAZ,1,Emerging,66.8527901172638,41.60184860229492,6.105059385299683
157,Kenya,KEN,1,Emerging,89.88741040229797,23.562002182006836,2.0426958799362183
158,"Korea, South",KOR,3,Winning,0.0002682209014892578,0.32199621200561523,99.98152256011963
159,Kosovo,XKS,1,Emerging,72.82442450523376,36.504197120666504,5.2238792181015015
160,Kuwait,KWT,1,Emerging,61.381858587265015,42.831817269325256,6.943586468696594
161,Kyrgyzstan,KGZ,1,Emerging,73.02449941635132,40.70420861244202,4.834276437759399
162,Laos,LAO,3,Winning,0.4079490900039673,13.957422971725464,94.46160793304443
163,Latvia,LVA,2,Controlling,8.938238024711609,47.39639461040497,42.939379811286926
164,Lebanon,LBN,2,Controlling,43.970537185668945,48.20434749126434,11.286664009094238
165,Lesotho,LSO,3,Winning,1.5290886163711548,18.031594157218933,85.19015312194824
166,Liberia,LBR,1,Emerging,86.86928153038025,26.531606912612915,2.781042456626892
167,Libya,LBY,1,Emerging,90.20779132843018,17.951801419258118,2.4996012449264526
168,Liechtenstein,LIE,3,Winning,0.2397477626800537,11.151489615440369,96.571946144104
169,Lithuania,LTU,3,Winning,9.422469139099121,42.7040696144104,44.92577314376831
170,Luxembourg,LUX,3,Winning,1.9843578338623047,28.77274453639984,79.32041883468628
171,MS Zaandam,,3,Winning,0.004041194915771484,1.2557923793792725,99.86301064491272
172,Madagascar,MDG,1,Emerging,78.10379266738892,32.172855734825134,4.058548808097839
173,Malawi,MWI,1,Emerging,47.159889340400696,19.15208101272583,20.145657658576965
174,Malaysia,MYS,2,Controlling,17.767030000686646,51.87397003173828,26.479041576385498
175,Maldives,MDV,2,Controlling,16.719603538513184,41.52345955371857,33.427080512046814
176,Mali,MLI,1,Emerging,73.95312786102295,38.14345300197601,4.553624987602234
177,Malta,MLT,2,Controlling,11.676222085952759,46.27055823802948,38.26161026954651
178,Mauritania,MRT,1,Emerging,87.3837411403656,17.5896555185318,3.9732009172439575
179,Mauritius,MUS,3,Winning,0.8324563503265381,20.158439874649048,89.74506258964539
180,Mexico,MEX,1,Emerging,84.3934953212738,29.813265800476074,2.87742018699646
181,Moldova,MDA,1,Emerging,77.0918607711792,35.37681698799133,4.1096895933151245
182,Monaco,MCO,3,Winning,2.0277172327041626,30.319952964782715,78.22864055633545
183,Mongolia,MNG,3,Winning,3.1114906072616577,28.915295004844666,73.62953424453735
184,Montenegro,MNE,3,Winning,1.3637810945510864,25.46117901802063,84.47607755661011
185,Morocco,MAR,2,Controlling,37.15156018733978,50.42624473571777,13.636615872383118
186,Mozambique,MOZ,1,Emerging,91.47694110870361,20.28040587902069,1.8396228551864624
187,Namibia,NAM,1,Emerging,54.927992820739746,37.77341544628143,9.16585922241211
188,Nepal,NPL,1,Emerging,86.83415651321411,17.46456027030945,4.224070906639099
189,Aruba (Netherlands),ABW,3,Winning,0.5632340908050537,17.11914837360382,92.64227151870728
190,"Bonaire, Sint Eustatius and Saba (Netherlands)",BES,3,Winning,0.9680330753326416,21.505650877952576,88.12453746795654
191,Curacao (Netherlands),CUW,3,Winning,8.211076259613037,39.74126577377319,49.534717202186584
192,Sint Maarten (Netherlands),SXM,3,Winning,0.7048666477203369,19.11821961402893,91.00147485733032
193,Netherlands,NLD,2,Controlling,15.219464898109436,50.246959924697876,30.54800033569336
194,New Zealand,NZL,3,Winning,0.8794605731964111,21.19266986846924,89.13630843162537
195,Nicaragua,NIC,3,Winning,8.577695488929749,14.248305559158325,66.09591841697693
196,Niger,NER,3,Winning,1.3912588357925415,24.093544483184814,84.77180600166321
197,Nigeria,NGA,1,Emerging,85.94056367874146,28.927791118621826,2.647995948791504
198,North Macedonia,MKD,1,Emerging,89.97066020965576,23.077672719955444,2.068391442298889
199,Norway,NOR,3,Winning,7.470634579658508,44.82657313346863,48.42069447040558
200,Oman,OMN,1,Emerging,91.5361762046814,20.930927991867065,1.7828762531280518
201,Pakistan,PAK,1,Emerging,91.16748571395874,22.103899717330933,1.8293291330337524
202,Panama,PAN,1,Emerging,85.21524667739868,29.478636384010315,2.7654409408569336
203,Papua New Guinea,PNG,3,Winning,0.24331510066986084,10.384809970855713,96.49534225463867
204,Paraguay,PRY,1,Emerging,55.32784461975098,42.20079481601715,8.778521418571472
205,Peru,PER,1,Emerging,70.13288736343384,39.04776573181152,5.408042669296265
206,Philippines,PHL,1,Emerging,72.97742962837219,36.47598326206207,4.9745261669158936
207,Poland,POL,1,Emerging,58.7915301322937,45.953208208084106,7.119452953338623
208,Portugal,PRT,2,Controlling,29.920166730880737,49.19156730175018,17.78566837310791
209,Qatar,QAT,1,Emerging,71.12895846366882,39.47641849517822,4.991188645362854
210,Romania,ROU,2,Controlling,41.50290787220001,50.75178146362305,11.727377772331238
211,Russia,RUS,1,Emerging,64.59025740623474,43.558889627456665,6.0834139585494995
212,Rwanda,RWA,1,Emerging,86.57686710357666,27.655762434005737,2.788621187210083
213,Saint Kitts and Nevis,KNA,3,Winning,0.1519709825515747,8.655121922492981,97.71510362625122
214,Saint Lucia,LCA,3,Winning,0.4039883613586426,13.074979186058044,94.82119083404541
215,Saint Vincent and the Grenadines,VCT,3,Winning,2.4697154760360718,27.458852529525757,76.85859799385071
216,San Marino,SMR,2,Controlling,12.68540620803833,50.41894316673279,33.94201397895813
217,Sao Tome and Principe,STP,1,Emerging,31.4011812210083,22.29723036289215,28.829646110534668
218,Saudi Arabia,SAU,1,Emerging,83.74727964401245,31.29502534866333,2.976629137992859
219,Senegal,SEN,1,Emerging,73.59200119972229,38.593459129333496,4.540446400642395
220,Serbia,SRB,2,Controlling,18.2776540517807,48.70122671127319,27.64878273010254
221,Seychelles,SYC,3,Winning,0.11999905109405518,7.677432894706726,98.13154935836792
222,Sierra Leone,SLE,1,Emerging,71.94628715515137,38.31713795661926,5.024722218513489
223,Singapore,SGP,2,Controlling,33.87962877750397,49.10165071487427,15.553149580955505
224,Slovakia,SVK,3,Winning,6.111803650856018,42.14414954185486,54.3796181678772
225,Slovenia,SVN,3,Winning,5.160272121429443,40.688011050224304,58.36813449859619
226,Somalia,SOM,1,Emerging,53.59379053115845,41.84467792510986,9.364807605743408
227,South Africa,ZAF,1,Emerging,91.28221273422241,20.291194319725037,1.9346743822097778
228,South Sudan,SSD,1,Emerging,84.94837880134583,20.274639129638672,3.431403636932373
229,Spain,ESP,3,Winning,6.331193447113037,43.027594685554504,52.948158979415894
230,Sri Lanka,LKA,2,Controlling,15.913337469100952,45.98347544670105,31.458359956741333
231,Sudan,SDN,1,Emerging,74.4125485420227,37.28162348270416,4.576593637466431
232,Suriname,SUR,1,Emerging,66.0413146018982,13.108325004577637,16.181638836860657
233,Sweden,SWE,1,Emerging,70.81875205039978,40.015727281570435,5.026564002037048
234,Switzerland,CHE,3,Winning,3.93449068069458,37.88341283798218,64.9142861366272
235,Syria,SYR,1,Emerging,72.68699407577515,31.909537315368652,5.864244699478149
236,Taiwan*,TWN,3,Winning,0.6515383720397949,17.9889053106308,91.76981449127197
237,Tajikistan,TJK,2,Controlling,31.471344828605652,36.91022992134094,21.018359065055847
238,Tanzania,TZA,3,Winning,0.723305344581604,18.678656220436096,90.8026397228241
239,Thailand,THA,3,Winning,3.1663447618484497,34.321555495262146,70.42478919029236
240,Timor-Leste,TLS,3,Winning,0.029480457305908203,3.63178551197052,99.40925240516663
241,Togo,TGO,2,Controlling,34.140270948410034,44.395166635513306,16.264164447784424
242,Trinidad and Tobago,TTO,3,Winning,0.41777491569519043,12.34307587146759,95.14579772949219
243,Tunisia,TUN,3,Winning,4.860374331474304,39.1073614358902,60.93239784240723
244,Turkey,TUR,2,Controlling,21.432602405548096,49.6516615152359,24.257290363311768
245,US,USA,2,Controlling,44.19621825218201,49.99057054519653,10.826277732849121
246,Uganda,UGA,1,Emerging,59.36055779457092,31.32006525993347,9.181168675422668
247,Ukraine,UKR,1,Emerging,70.53279876708984,41.148966550827026,5.033811926841736
248,United Arab Emirates,ARE,1,Emerging,48.46912622451782,47.228288650512695,9.817647933959961
249,Anguilla (United Kingdom),AIA,3,Winning,0.010570883750915527,2.1685272455215454,99.7249960899353
250,Bermuda (United Kingdom),BMU,3,Winning,5.944681167602539,41.70616269111633,55.37678003311157
251,British Virgin Islands (United Kingdom),VGB,3,Winning,1.0723590850830078,22.457295656204224,87.07401752471924
252,Cayman Islands (United Kingdom),CYM,1,Emerging,43.737807869911194,42.308586835861206,12.445366382598877
253,Channel Islands (United Kingdom),GB-CHA,3,Winning,2.1881431341171265,30.133360624313354,77.62386798858643
254,Falkland Islands (Malvinas) (United Kingdom),FLK,3,Winning,0.1920461654663086,9.72624123096466,97.17370867729187
255,Gibraltar (United Kingdom),GIB,3,Winning,1.974046230316162,28.28599214553833,79.47186827659607
256,Isle of Man (United Kingdom),IMN,3,Winning,1.901865005493164,29.725492000579834,79.29486036300659
257,Montserrat (United Kingdom),MSR,3,Winning,0.47555863857269287,15.036076307296753,93.64250898361206
258,Turks and Caicos Islands (United Kingdom),TCA,3,Winning,0.3647059202194214,13.547977805137634,95.00754475593567
259,United Kingdom,GBR,2,Controlling,23.452994227409363,53.49467992782593,20.77307403087616
260,Uruguay,URY,3,Winning,7.356107234954834,44.229674339294434,48.754969239234924
261,Uzbekistan,UZB,1,Emerging,74.46536421775818,35.056766867637634,4.869043827056885
262,Venezuela,VEN,1,Emerging,83.61653089523315,26.500165462493896,3.321230411529541
263,Vietnam,VNM,3,Winning,3.2526880502700806,33.73933434486389,70.31449675559998
264,West Bank and Gaza,PSE,2,Controlling,20.89892327785492,47.160470485687256,26.024413108825684
265,Western Sahara,ESH,3,Winning,0.14798641204833984,8.127236366271973,97.74197340011597
266,Yemen,YEM,1,Emerging,90.02110958099365,21.759599447250366,2.489730715751648
267,Zambia,ZMB,3,Winning,25.22493600845337,27.748575806617737,31.744861602783203
268,Zimbabwe,ZWE,1,Emerging,83.83656740188599,19.605383276939392,4.323748871684074
